"TOA5","13030","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_20231006.CR6","64821","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-08-11 14:30:00",72727,14.23,26.76,"NAN","NAN","NAN",22.57226,22.31487,22.62322,19.12863,25.87304,25.84533,25.88192,18.39825,15.38992,14.31887,8.280612,101.9618,25.94404,-0.088223,-0.867497,14.60758,260811,152534,25.922,38.66,37.99,24.7,105.78,8.59,1.56,6.03,0.04,0.08,3.93,12.2,2,0,1.32,0.935,6.42,12.33,1.2,8.60788,14.49197
"2026-08-11 14:40:00",72728,13.43,26.53,"NAN","NAN","NAN",18.65994,18.4443,18.77075,19.5263,25.84674,25.81378,25.85284,18.15933,15.38641,14.18606,8.271274,101.8038,25.92078,-0.088482,-0.86808,14.50381,260811,153535,25.926,38.61,37.94,24.66,106.61,8.66,1.59,6.14,0,0.04,3.94,12.2,1.97,0,1.35,0.95,6.42,11.97,1.2,8.622995,14.33404
"2026-08-11 14:50:00",72729,13.59,25.75,"NAN","NAN","NAN",18.36294,18.26303,18.53179,19.22598,25.82125,25.83041,25.83654,17.9378,15.42068,14.11956,8.25434,101.5905,25.91819,-0.087523,-0.854789,14.29618,260811,154534,25.916,38.62,37.95,24.67,106.87,8.68,1.68,6.49,0.05,0.09,3.93,12.2,2.02,0,1.34,0.949,6.42,11.98,1.2,8.620598,14.22268
"2026-08-11 15:00:00",72730,13.94,24.88,"NAN","NAN","NAN",18.41525,17.98944,18.38983,18.5624,25.83624,25.80972,25.79919,17.34402,15.44979,14.12966,8.206104,101.0002,25.92002,-0.087473,-0.853798,14.26917,260811,155535,25.891,38.64,37.99,24.69,105.59,8.58,1.78,6.88,0.06,0.1,3.94,12.23,2.29,0,1.34,0.944,6.42,12.14,1.2,8.616818,14.21783
"2026-08-11 15:10:00",72731,14.02,24.31,"NAN","NAN","NAN",18.73632,18.66003,18.77856,19.74307,25.84081,25.80599,25.65496,17.27038,15.48623,14.13915,8.346698,102.7304,25.91987,-0.087462,-0.854138,14.29332,260811,160534,25.885,38.67,38.03,24.72,105.44,8.57,1.7,6.56,0,0.04,3.91,12.14,2.01,0,1.33,0.942,6.42,12.33,1.2,8.620206,14.22051
"2026-08-11 15:20:00",72732,14.38,24.12,"NAN","NAN","NAN",18.13833,18.02685,18.30871,19.11276,25.82614,25.7936,25.78689,16.9522,15.45941,14.16592,8.369831,102.9679,25.89465,-0.087366,-0.853605,14.3149,260811,161535,25.873,38.63,37.99,24.69,106.47,8.66,1.74,6.7,0.02,0.06,3.93,12.18,2.01,0,1.33,0.939,6.42,11.85,1.2,8.620369,14.23616
"2026-08-11 15:30:00",72733,14.29,23.93,"NAN","NAN","NAN",18.29934,18.24008,18.65496,19.17169,25.81146,25.75945,25.70669,17.10208,15.54705,14.07495,8.288942,101.9481,25.88142,-0.087489,-0.853218,14.22948,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.624486,14.14188
"2026-08-11 15:40:00",72734,14.32,23.66,"NAN","NAN","NAN",19.01263,18.87206,19.10851,20.07134,25.81964,25.77023,25.76211,16.89092,15.57971,14.07067,8.319732,102.3549,25.89646,-0.087352,-0.851683,14.21922,260811,163534,25.828,38.58,37.98,24.69,106.14,8.64,1.97,7.6,0.04,0.08,3.93,12.18,2.12,0,1.32,0.934,6.42,12.67,1.2,8.620957,14.17428
"2026-08-11 15:50:00",72735,14.12,23.55,"NAN","NAN","NAN",19.71295,19.74905,20.1578,20.62759,25.84344,25.78662,25.71221,17.0025,15.70547,14.05758,8.310776,102.2507,25.89966,-0.088115,-0.859288,14.22813,260811,164535,25.841,38.61,38,24.7,105.4,8.58,2.19,8.479999,0.01,0.05,3.93,12.17,1.9,0,1.31,0.927,6.42,12.47,1.2,8.62255,14.19038
"2026-08-11 16:00:00",72736,13.95,23.58,"NAN","NAN","NAN",20.38165,20.71154,21.08273,21.73672,25.85665,25.79861,24.95315,16.94067,15.67401,14.13485,8.284446,101.9659,25.92078,-0.087306,-0.852952,14.31126,260811,165534,25.843,38.61,38,24.7,102.65,8.35,2.21,8.520001,0.06,0.1,3.94,12.21,1.88,0,1.29,0.914,6.42,12.46,1.2,8.620378,14.25951
"2026-08-11 16:10:00",72737,14.42,23.7,"NAN","NAN","NAN",21.27041,21.27316,21.72939,21.68923,25.87387,25.79412,23.06021,16.97357,15.74111,14.05831,7.713762,94.94156,25.92063,-0.088359,-0.862275,14.26012,260811,170534,25.853,38.6,37.98,24.69,101.01,8.22,1.86,7.1,0.04,0.08,3.94,12.23,2.16,0,1.28,0.902,6.42,12.5,1.2,8.620635,14.17842
"2026-08-11 16:20:00",72738,14.23,23.88,"NAN","NAN","NAN",20.58935,20.16039,20.52636,20.75659,25.87548,25.7911,21.57415,16.99554,15.8428,14.06689,7.972507,98.12319,25.91895,-0.087928,-0.857819,14.24699,260811,171535,25.845,38.6,37.99,24.69,101.18,8.229999,2.41,9.3,0.03,0.07,3.95,12.25,1.91,0,1.27,0.9,6.42,12.51,1.2,8.620472,14.17284
"2026-08-11 16:30:00",72739,13.3,24.14,"NAN","NAN","NAN",19.58682,21.61245,19.53933,20.94811,25.84774,25.76882,21.12499,17.20071,15.97714,14.07925,8.441096,103.8795,25.91318,-0.087994,-0.858235,14.23445,260811,172534,25.846,38.61,38,24.7,106.31,8.65,1.97,7.6,0.07,0.11,3.95,12.23,2.08,0,1.29,0.908,6.42,12.58,1.2,8.624562,14.21781
"2026-08-11 16:40:00",72740,13.62,24.55,"NAN","NAN","NAN",19.06146,21.30609,19.33251,20.67459,25.84603,25.77783,21.00619,17.55627,16.27691,14.18765,8.49396,104.5434,25.92017,-0.087184,-0.852648,14.35908,260811,173534,25.851,38.61,38,24.7,106.8,8.689999,1.94,7.48,0.08,0.12,3.94,12.22,2.02,0,1.29,0.912,6.42,12.13,1.2,8.623442,14.28406
"2026-08-11 16:50:00",72741,13.86,24.91,"NAN","NAN","NAN",18.8215,21.13714,18.49145,21.3822,25.81231,25.78198,21.67236,17.71969,16.57061,14.22702,8.603017,105.845,25.89906,-0.087594,-0.85719,14.38759,260811,174534,25.849,38.58,37.96,24.68,108.33,8.810001,1.86,7.18,0.04,0.08,3.93,12.19,2,0,1.28,0.906,6.42,12.51,1.2,8.627562,14.33149
"2026-08-11 17:00:00",72742,14.07,25.17,"NAN","NAN","NAN",21.02596,21.5711,19.30709,22.09292,25.81982,25.7871,23.22531,18.01293,16.6911,14.17126,8.67254,106.6977,25.89768,-0.087851,-0.858935,14.34657,260811,175534,25.838,38.55,37.94,24.66,108.66,8.84,1.84,7.1,0.02,0.06,3.94,12.22,2.17,0,1.28,0.906,6.42,11.84,1.2,8.611689,14.30453
"2026-08-11 17:10:00",72743,13.97,25.23,"NAN","NAN","NAN",21.69238,22.3623,22.02856,23.05905,25.79141,25.77023,22.85864,18.35897,16.49371,13.99349,8.625348,106.0723,25.87444,-0.088345,-0.861352,14.21816,260811,180534,25.839,38.49,37.88,24.62,110.01,8.95,1.81,7,-0.01,0.03,3.94,12.23,2.05,0,1.27,0.899,6.42,12.41,1.2,8.62527,14.11736
"2026-08-11 17:20:00",72744,14.24,25.19,"NAN","NAN","NAN",21.78646,21.95489,21.97857,22.63235,25.79476,25.75653,23.77368,18.65469,16.52893,14.07507,8.564818,105.3261,25.87353,-0.087532,-0.853543,14.22479,260811,181534,25.827,38.5,37.9,24.64,109.84,8.939999,1.76,6.8,0.06,0.1,3.95,12.24,2.07,0,1.28,0.903,6.42,12.56,1.19,8.623438,14.15124
"2026-08-11 17:30:00",72745,14.07,25.05,"NAN","NAN","NAN",21.19924,21.32186,21.47418,21.97183,25.78396,25.74636,24.07888,18.99017,16.27285,14.02407,8.619316,105.9601,25.8547,-0.088143,-0.860347,14.26978,260811,182535,25.81,38.53,37.94,24.66,109.82,8.939999,1.78,6.86,0.05,0.09,3.95,12.24,2.07,0,1.29,0.911,6.42,12.32,1.19,8.626505,14.10848
"2026-08-11 17:40:00",72746,13.82,24.86,"NAN","NAN","NAN",21.05691,21.34127,21.47335,21.96346,25.75341,25.71963,24.45522,18.80709,16.05117,14.04226,8.63723,106.1329,25.83024,-0.087148,-0.849336,14.1996,260811,183535,25.806,38.47,37.89,24.63,110.38,8.99,1.62,6.26,0.07,0.11,3.95,12.24,2.15,0,1.28,0.906,6.42,12.12,1.19,8.622,14.21965
"2026-08-11 17:50:00",72747,13.34,24.69,"NAN","NAN","NAN",21.43887,21.66689,21.7521,22.3562,25.742,25.71002,24.86032,18.76913,15.67413,13.9808,8.629874,106.0252,25.82128,-0.087846,-0.85489,14.13315,260811,184534,25.787,38.47,37.9,24.64,110.47,9,2.01,7.78,0.08,0.12,3.97,12.3,2.2,0,1.28,0.907,6.42,12.15,1.19,8.627721,14.06659
"2026-08-11 18:00:00",72748,13.99,24.58,"NAN","NAN","NAN",21.70474,22.38192,22.28195,23.03811,25.7149,25.68731,25.11382,18.64172,15.65997,14.11883,8.660967,106.3587,25.79623,-0.087749,-0.856036,14.24487,260811,185534,25.762,38.46,37.91,24.64,110.24,8.979999,2.03,7.82,0.05,0.09,3.97,12.31,2.43,0,1.29,0.913,6.42,11.83,1.19,8.623705,14.20787
"2026-08-11 18:10:00",72749,13.38,24.53,"NAN","NAN","NAN",21.29125,21.39797,21.57757,21.89166,25.71508,25.68234,24.33184,18.44567,15.54483,14.24014,8.673257,106.501,25.79183,-0.086106,-0.841704,14.33692,260811,190535,25.73,38.47,37.94,24.66,110.2,8.99,1.87,7.21,0.02,0.06,3.96,12.28,2.12,0,1.29,0.913,6.42,11.93,1.19,8.621398,14.28257
"2026-08-11 18:20:00",72750,13.3,24.46,"NAN","NAN","NAN",20.9627,21.05712,21.27676,21.6318,25.69616,25.64874,24.90731,18.49154,15.40109,14.27545,8.637661,106.0058,25.76178,-0.086012,-0.841541,14.37855,260811,191534,25.73,38.46,37.93,24.65,110.5,9.01,1.96,7.57,0.05,0.09,3.96,12.28,2.27,0,1.29,0.914,6.42,11.77,1.19,8.621204,14.32747
"2026-08-11 18:30:00",72751,13.3,24.36,"NAN","NAN","NAN",20.84014,20.98873,21.21203,21.54534,25.67935,25.63238,24.21795,17.85018,15.41329,14.35632,8.545431,104.8693,25.75935,-0.086458,-0.847661,14.47321,260811,192534,25.721,38.45,37.93,24.65,110.1,8.979999,2.2,8.51,0.09,0.13,3.96,12.27,2.11,0,1.3,0.915,6.42,11.78,1.19,8.621714,14.45212
"2026-08-11 18:40:00",72752,13.26,24.26,"NAN","NAN","NAN",20.85626,21.00039,21.20101,21.47808,25.65515,25.59124,23.928,17.71417,15.48135,14.48068,8.472719,103.9161,25.72718,-0.085642,-0.841726,14.58636,260811,193534,25.693,38.44,37.94,24.66,109.65,8.95,1.88,7.26,0.05,0.09,3.96,12.28,2.34,0,1.3,0.916,6.42,11.74,1.19,8.622979,14.57389
"2026-08-11 18:50:00",72753,13.27,24.18,"NAN","NAN","NAN",20.79278,20.89364,21.11151,21.34216,25.61505,25.56002,24.07549,17.40734,15.54409,14.64685,8.343754,102.2493,25.68166,-0.085018,-0.839113,14.78009,260811,194534,25.65,38.52,38.05,24.73,108.13,8.83,2.08,8.04,0.06,0.1,3.94,12.23,2.14,0,1.31,0.922,6.42,11.74,1.19,8.627153,14.77897
"2026-08-11 19:00:00",72754,13.2,24.15,"NAN","NAN","NAN",20.832,20.96731,21.19723,21.45986,25.55401,25.54638,24.24099,17.32946,15.55575,14.35632,8.413966,103.0503,25.6501,-0.086908,-0.852676,14.50606,260811,195534,25.622,38.63,38.18,24.81,106.7,8.72,2.08,8.05,0.02,0.06,3.9,12.09,2.28,0,1.3,0.92,6.42,11.7,1.19,8.623251,14.44718
"2026-08-11 19:10:00",72755,13.2,24.12,"NAN","NAN","NAN",21.03921,21.25335,21.47982,21.73815,25.55474,25.49597,24.41317,17.25512,15.50854,14.32373,8.353192,102.265,25.62812,-0.087233,-0.856045,14.5157,260811,200534,25.607,38.46,38.02,24.72,107.11,8.75,2.88,11.12,0.08,0.12,3.95,12.26,2.18,0,1.31,0.928,6.42,11.68,1.19,8.6212,14.42577
"2026-08-11 19:20:00",72756,13.2,24.18,"NAN","NAN","NAN",21.31783,21.46102,21.68749,21.85235,25.53643,25.49264,24.54992,17.24325,15.60763,14.28655,8.394578,102.7386,25.61053,-0.086751,-0.850518,14.47231,260811,201534,25.568,38.43,38.02,24.71,107.16,8.76,2.24,8.65,0.04,0.09,3.95,12.24,2.13,0,1.32,0.934,6.42,11.66,1.19,8.621862,14.38969
"2026-08-11 19:30:00",72757,13.17,24.28,"NAN","NAN","NAN",21.04104,21.16198,21.36727,21.49456,25.50344,25.47116,24.79086,17.24944,15.66741,14.28591,8.358836,102.2438,25.57975,-0.087127,-0.854175,14.47095,260811,202534,25.544,38.41,38.02,24.71,106.86,8.74,2.01,7.75,0.04,0.08,3.95,12.25,2.24,0,1.32,0.932,6.42,11.66,1.19,8.621298,14.33986
"2026-08-11 19:40:00",72758,13.18,24.3,"NAN","NAN","NAN",20.98242,21.09112,21.29989,21.54659,25.47766,25.45745,24.52178,17.14984,15.61727,14.2568,8.341358,102.0195,25.57415,-0.087491,-0.857673,14.46733,260811,203534,25.522,38.41,38.03,24.72,106.17,8.689999,2.34,9.05,0.06,0.1,3.94,12.22,2.22,0,1.33,0.941,6.42,11.66,1.19,8.621661,14.35679
"2026-08-11 19:50:00",72759,13.18,24.33,"NAN","NAN","NAN",21.16271,21.31375,21.54812,21.72235,25.46188,25.44808,25.19961,17.07934,15.64901,14.26281,8.226979,100.586,25.55536,-0.087464,-0.856694,14.42904,260811,204034,25.521,38.4,38.03,24.72,106.23,8.689999,2.2,8.51,0.05,0.09,3.96,12.28,2.25,0,1.34,0.945,6.42,11.66,1.19,8.622526,14.33155
"2026-08-11 20:00:00",72760,13.18,24.36,"NAN","NAN","NAN",21.32446,21.48709,21.70733,21.86566,25.46389,25.43102,25.10928,17.18179,15.68402,14.25326,8.264694,101.0117,25.5361,-0.087974,-0.862217,14.45708,260811,205534,25.501,38.41,38.05,24.73,105.61,8.65,2.08,8.04,0.06,0.1,3.96,12.27,2.11,0,1.34,0.943,6.42,11.66,1.2,8.621247,14.32544
"2026-08-11 20:10:00",72761,13.16,24.44,"NAN","NAN","NAN",21.60479,21.76281,21.95574,22.06365,25.45425,25.41195,25.20474,17.20431,15.79672,14.40496,8.17919,99.9466,25.52519,-0.087656,-0.8611,14.56376,260811,210534,25.481,38.36,38.01,24.71,105.5,8.64,2.3,8.9,0.07,0.11,3.96,12.29,2.23,0,1.33,0.942,6.42,11.65,1.2,8.621986,14.41615
"2026-08-11 20:20:00",72762,13.17,24.54,"NAN","NAN","NAN",21.37506,21.48797,21.75396,21.8803,25.43246,25.40563,25.27856,17.16979,15.86944,14.33535,8.245111,100.7248,25.51035,-0.086072,-0.844664,14.5163,260811,211534,25.451,38.33,38.01,24.7,104.99,8.6,2.19,8.47,0.05,0.09,3.95,12.26,2.31,0,1.34,0.947,6.42,11.65,1.2,8.618742,14.44825
"2026-08-11 20:30:00",72763,13,24.66,"NAN","NAN","NAN",21.2879,21.42492,21.69067,21.74301,25.41668,25.38229,25.20822,17.31036,15.98156,14.2131,8.19429,100.0644,25.48883,-0.087216,-0.85424,14.42769,260811,212534,25.445,38.34,38.02,24.71,104.72,8.58,2.07,7.98,0.07,0.11,3.96,12.29,2.54,0,1.34,0.944,6.42,11.51,1.2,8.620826,14.33064
"2026-08-11 20:40:00",72764,12.88,24.93,"NAN","NAN","NAN",21.42636,21.59765,21.82241,21.96655,25.40054,25.36495,25.30895,17.31878,16.08843,14.22973,8.23001,100.4602,25.46687,-0.087171,-0.852939,14.38155,260811,213534,25.436,38.31,37.99,24.69,104.76,8.59,2.04,7.88,0.06,0.1,3.96,12.29,2.15,0,1.34,0.945,6.42,11.48,1.2,8.618888,14.31054
"2026-08-11 20:50:00",72765,12.9,25.24,"NAN","NAN","NAN",21.32998,21.43545,21.6701,21.74044,25.3851,25.34628,25.2163,17.30062,16.13119,14.13446,8.225495,100.4019,25.46505,-0.088249,-0.863538,14.38428,260811,214534,25.424,38.32,38.01,24.71,104.53,8.57,2.18,8.42,0.06,0.1,3.97,12.31,2.16,0,1.34,0.943,6.42,11.34,1.19,8.621992,14.21651
"2026-08-11 21:00:00",72766,13.11,25.49,"NAN","NAN","NAN",21.21743,21.38061,21.61596,21.69778,25.37194,25.33724,24.90417,17.47189,16.20181,14.12115,8.169438,99.6797,25.4443,-0.088357,-0.865324,14.4227,260811,215534,25.408,38.3,38,24.7,104.5,8.57,2.12,8.2,0.06,0.1,3.96,12.27,2.12,0,1.33,0.942,6.42,11.39,1.19,8.621752,14.2336
"2026-08-11 21:10:00",72767,13.19,25.51,"NAN","NAN","NAN",21.3543,21.48419,21.71722,21.80367,25.33679,25.31582,25.08328,17.6032,16.23568,14.14419,8.161008,99.5327,25.42008,-0.087868,-0.859742,14.38035,260811,220534,25.388,38.28,38,24.7,103.92,8.53,2.31,8.93,0.09,0.13,3.97,12.3,2.16,0,1.33,0.937,6.42,11.65,1.19,8.619634,14.25134
"2026-08-11 21:20:00",72768,13.18,25.41,"NAN","NAN","NAN",21.34954,21.45584,21.81445,21.65161,25.33395,25.3016,23.34448,17.67373,16.26141,14.14901,8.07387,98.43848,25.40266,-0.088209,-0.862718,14.3615,260811,221534,25.362,38.28,38.02,24.71,103.78,8.520001,2.06,7.96,0.08,0.12,3.97,12.32,1.98,0,1.32,0.934,6.42,11.65,1.19,8.621132,14.26726
"2026-08-11 21:30:00",72769,13.14,25.26,"NAN","NAN","NAN",20.61453,21.19055,21.33645,21.23776,25.32995,25.29522,22.7293,17.68533,16.11029,14.1549,8.056653,98.22012,25.39797,-0.08753,-0.855394,14.3247,260811,222534,25.357,38.26,38,24.7,102.91,8.45,2.18,8.41,0.06,0.1,3.97,12.3,1.99,0,1.32,0.933,6.42,11.65,1.19,8.616922,14.24964
"2026-08-11 21:40:00",72770,13.18,24.99,"NAN","NAN","NAN",20.41866,20.60507,21.22201,20.74911,25.32665,25.28304,22.41326,17.64355,15.82095,14.16735,7.815392,95.27079,25.39327,-0.086987,-0.850212,14.33133,260811,223534,25.34,38.23,37.99,24.69,100.9,8.29,2.27,8.770001,0.13,0.17,3.97,12.3,2.04,0,1.31,0.928,6.42,11.63,1.2,8.618784,14.26892
"2026-08-11 21:50:00",72771,13.14,24.65,"NAN","NAN","NAN",20.42599,20.66485,21.02215,20.90704,25.30746,25.27087,22.03576,17.65917,15.57775,14.20571,7.960936,97.01216,25.37481,-0.087126,-0.85209,14.35937,260811,224534,25.334,38.23,37.98,24.69,102.61,8.43,2.13,8.22,0.1,0.14,3.96,12.28,2.02,0,1.32,0.932,6.42,11.63,1.2,8.617977,14.31352
"2026-08-11 22:00:00",72772,13.13,24.38,"NAN","NAN","NAN",20.52191,20.73571,20.88339,21.11041,25.29156,25.25494,22.03652,17.67419,15.54132,14.22738,8.116629,98.89762,25.36829,-0.087073,-0.851942,14.37944,260811,225534,25.316,38.22,37.99,24.69,103.19,8.479999,3.3,12.75,0.05,0.09,3.98,12.33,2.06,0,1.32,0.933,6.42,11.64,1.2,8.622013,14.30826
"2026-08-11 22:10:00",72773,13.15,24.22,"NAN","NAN","NAN",20.24346,20.64581,20.7629,21.06643,25.25469,25.23208,22.40197,17.74029,15.46398,14.29223,8.158829,99.3504,25.33469,-0.087278,-0.855132,14.44277,260811,230534,25.293,38.22,38,24.7,102.96,8.46,2.07,8.01,0.08,0.12,3.97,12.32,2.13,0,1.32,0.931,6.42,11.63,1.2,8.618309,14.37673
"2026-08-11 22:20:00",72774,13.13,24.09,"NAN","NAN","NAN",20.3424,20.47048,20.67697,20.8113,25.25378,25.22412,22.72476,17.76501,15.47744,14.35028,8.08865,98.4859,25.3291,-0.086666,-0.849985,14.48873,260811,231534,25.287,38.2,38,24.7,102.93,8.46,2.03,7.83,0.08,0.12,3.97,12.31,2.11,0,1.32,0.931,6.42,11.63,1.2,8.62064,14.42351
"2026-08-11 22:30:00",72775,13.14,23.98,"NAN","NAN","NAN",19.9298,20.1921,20.45199,20.71102,25.21404,25.18621,23.63964,17.93148,15.4866,14.36901,8.113394,98.71934,25.29173,-0.086657,-0.850581,14.5258,260811,232534,25.269,38.22,38.02,24.72,102.57,8.43,1.75,6.76,0.05,0.1,3.97,12.32,2.06,0,1.32,0.932,6.42,11.62,1.21,8.621102,14.46045
"2026-08-11 22:40:00",72776,13.13,23.83,"NAN","NAN","NAN",19.87545,19.9942,20.28225,20.52847,25.19479,25.17361,25.08471,17.94598,15.55511,14.48016,8.099417,98.5279,25.27993,-0.086144,-0.8471,14.60999,260811,233534,25.259,38.24,38.05,24.73,102.34,8.42,2,7.72,0.03,0.07,3.98,12.35,2.23,0,1.31,0.927,6.42,11.64,1.21,8.618178,14.55293
"2026-08-11 22:50:00",72777,13.14,23.67,"NAN","NAN","NAN",19.81619,19.97796,20.32308,20.69155,25.18719,25.17101,25.07678,18.09451,15.48596,14.47836,8.031579,97.69108,25.27342,-0.086752,-0.85345,14.63049,260811,234534,25.237,38.29,38.12,24.78,102.03,8.39,2.09,8.07,0.08,0.12,3.97,12.31,2.21,0,1.32,0.931,6.42,11.63,1.21,8.619535,14.58609
"2026-08-11 23:00:00",72778,13.14,23.53,"NAN","NAN","NAN",19.91537,20.05096,20.29818,20.51147,25.17834,25.13961,25.15292,18.03823,15.46939,14.38897,8.040876,97.78002,25.25996,-0.087362,-0.85862,14.58576,260811,235534,25.23,38.27,38.1,24.77,101.84,8.38,2.04,7.89,0.05,0.09,3.98,12.34,2.14,0,1.32,0.934,6.42,11.62,1.21,8.622026,14.53009
"2026-08-11 23:10:00",72779,13.13,23.4,"NAN","NAN","NAN",19.82635,19.96523,20.19543,20.3778,25.15728,25.12911,25.15493,18.07147,15.47488,14.33541,8.009355,97.35034,25.23394,-0.086416,-0.847266,14.47412,260812,535,25.199,38.21,38.06,24.74,102.29,8.42,1.91,7.38,0.04,0.08,3.97,12.32,2.28,0,1.32,0.933,6.42,11.62,1.21,8.619322,14.42778
"2026-08-11 23:20:00",72780,13.14,23.32,"NAN","NAN","NAN",19.85168,20.01556,20.32336,20.57574,25.13296,25.10345,25.07852,18.02804,15.46914,14.20318,7.971182,96.85307,25.21535,-0.08741,-0.855711,14.40493,260812,1535,25.175,38.25,38.12,24.78,101.74,8.38,2.09,8.060001,0.07,0.11,3.98,12.35,2.06,0,1.33,0.939,6.42,11.61,1.19,8.619939,14.31128
"2026-08-11 23:30:00",72781,13.12,23.27,"NAN","NAN","NAN",19.91323,20.07696,20.34432,20.59487,25.10449,25.08608,25.10189,18.01406,15.53198,14.24838,7.961263,96.69066,25.19176,-0.086345,-0.845029,14.39059,260812,2534,25.159,38.3,38.19,24.82,101.08,8.33,2.02,7.82,0.06,0.1,3.96,12.26,2.22,0,1.33,0.941,6.42,11.62,1.19,8.619012,14.3402
"2026-08-11 23:40:00",72782,13.14,23.23,"NAN","NAN","NAN",19.76248,19.87377,20.12939,20.33822,25.10613,25.07434,24.97195,17.8709,15.5252,14.22204,7.950991,96.5447,25.17982,-0.08716,-0.852608,14.36919,260812,3534,25.138,38.26,38.16,24.81,100.76,8.3,2,7.74,0.08,0.12,3.95,12.24,2.33,0,1.33,0.941,6.42,11.61,1.19,8.614002,14.32336
"2026-08-11 23:50:00",72783,13.13,23.2,"NAN","NAN","NAN",19.69747,19.79901,20.06509,20.25628,25.0588,25.04919,25.03091,17.88226,15.52624,14.21936,7.915536,96.06134,25.14989,-0.087708,-0.85858,14.40191,260812,4534,25.125,38.25,38.16,24.8,100.69,8.3,2.08,8.020001,0.06,0.1,3.97,12.31,2.41,0,1.33,0.938,6.42,11.63,1.19,8.622966,14.31412
"2026-08-12 00:00:00",72784,13.14,23.16,"NAN","NAN","NAN",19.76943,19.89172,20.10403,20.36559,25.03292,25.01693,25.02572,17.60916,15.43255,14.16262,7.904983,95.89195,25.12646,-0.087714,-0.857049,14.31731,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.616174,14.2424
"2026-08-12 00:10:00",72785,13.13,23.15,"NAN","NAN","NAN",19.98138,20.12768,20.3283,20.63711,25.01141,24.99139,25.02569,17.51211,15.47155,14.20233,7.885082,95.6017,25.09866,-0.0869,-0.849864,14.35879,260812,10534,25.069,38.25,38.2,24.83,100.06,8.26,2.02,7.8,0.08,0.12,3.97,12.31,2.31,0,1.33,0.942,6.42,11.61,1.2,8.620026,14.2837
"2026-08-12 00:20:00",72786,13.13,23.18,"NAN","NAN","NAN",20.12454,20.25894,20.46566,20.74813,24.98693,24.97259,24.98095,17.52654,15.47418,14.27401,7.883438,95.5466,25.07871,-0.08736,-0.856015,14.44728,260812,11534,25.048,38.25,38.21,24.84,99.79,8.24,2.01,7.77,0.05,0.09,3.98,12.36,2.24,0,1.33,0.941,6.42,11.61,1.2,8.61821,14.34985
"2026-08-12 00:30:00",72787,12.97,23.33,"NAN","NAN","NAN",20.21447,20.34185,20.53243,20.68469,24.95672,24.93139,24.9414,17.22314,15.47659,14.21997,7.841081,94.9462,25.02886,-0.087414,-0.855743,14.40403,260812,12534,25.009,38.19,38.18,24.82,99.53,8.22,1.93,7.46,0.04,0.08,3.98,12.33,2.29,0,1.33,0.938,6.42,11.36,1.2,8.61989,14.32487
"2026-08-12 00:40:00",72788,12.82,23.67,"NAN","NAN","NAN",20.29061,20.40869,20.61041,20.73248,24.94924,24.92474,24.86505,17.15789,15.51946,14.21041,7.802399,94.45382,25.01512,-0.087404,-0.85486,14.36224,260812,13535,24.988,38.18,38.19,24.83,99.14,8.189999,2.07,8.01,0.08,0.12,3.99,12.36,2.31,0,1.34,0.948,6.42,11.44,1.2,8.618314,14.29805
"2026-08-12 00:50:00",72789,12.88,24.05,"NAN","NAN","NAN",20.22036,20.3341,20.57458,20.63409,24.9262,24.88189,24.8605,17.28668,15.54672,14.26238,7.67179,92.85756,25.00622,-0.086967,-0.852118,14.44457,260812,14534,24.958,38.15,38.18,24.82,98.47,8.14,2,7.72,0.03,0.08,3.98,12.34,2.34,0,1.34,0.948,6.42,11.21,1.2,8.617034,14.3912
