Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,RDO_mgL_6,RDOsat_percent_6,RDOTemp_C_6,RDO_mgL_8,RDOsat_percent_8,RDOTemp_C_8,RDO_mgL_13,RDOsat_percent_13,RDOTemp_C_13,EXOTemp_C_1.5,EXOCond_uScm_1.5,EXOSpCond_uScm_1.5,EXOTDS_mgL_1.5,EXODOsat_percent_1.5,EXODO_mgL_1.5,EXOChla_RFU_1.5,EXOChla_ugL_1.5,EXOBGAPC_RFU_1.5,EXOBGAPC_ugL_1.5,EXOfDOM_RFU_1.5,EXOfDOM_QSU_1.5,EXOTurbidity_FNU_1.5,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_RDO_mgL_6,Flag_RDOsat_percent_6,Flag_RDOTemp_C_6,Flag_RDO_mgL_8,Flag_RDOsat_percent_8,Flag_RDOTemp_C_8,Flag_RDO_mgL_13,Flag_RDOsat_percent_13,Flag_RDOTemp_C_13,Flag_EXOTemp_C_1.5,Flag_EXOCond_uScm_1.5,Flag_EXOSpCond_uScm_1.5,Flag_EXOTDS_mgL_1.5,Flag_EXODOsat_percent_1.5,Flag_EXODO_mgL_1.5,Flag_EXOChla_RFU_1.5,Flag_EXOChla_ugL_1.5,Flag_EXOBGAPC_RFU_1.5,Flag_EXOBGAPC_ugL_1.5,Flag_EXOfDOM_RFU_1.5,Flag_EXOfDOM_QSU_1.5,Flag_EXOTurbidity_FNU_1.5,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
BVR,50,2026-07-07 00:10:00,NA,NA,NA,NA,NA,NA,NA,29.44912,25.76046,22.32952,16.21975,14.95358,13.6477,NA,NA,NA,9.87132,125.8821,27.89591,0,0,13.88375,26.399,40.12,39.07,25.4,128.07,10.32,4.1499999999999995,15.5,0.040000000000000036,0.7100000000000001,4.7,15.040000000000001,4.859999999999999,1.21,0.857,6.43,11.61,1.2,8.474965,5.97103659075,13.79136,67601,13.14,25.03,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 00:20:00,NA,NA,NA,NA,NA,NA,NA,29.36779,26.03478,22.04269,16.23889,14.98049,13.65631,NA,NA,NA,9.74031,124.1743,27.87906,0,0,13.87196,26.67,40.29,39.05,25.38,123.74,9.92,4.88,18.33,0.09000000000000008,0.7499999999999999,4.65,14.88,5.29,1.21,0.855,6.42,11.63,1.2,8.472858,5.969552103900001,13.87837,67602,13.13,25.09,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 00:30:00,NA,NA,NA,NA,NA,NA,NA,29.37481,26.07961,21.2066,16.33102,15.07919,13.78463,NA,NA,NA,9.65496,123.2859,27.97053,0,0,13.97328,26.72,40.27,38.99,25.34,132.11,10.58,4.84,18.16,0.3899999999999999,1.0499999999999998,4.62,14.77,6.26,1.2,0.848,6.43,11.46,1.2,8.471881,5.9688637585499995,14.01991,67603,12.87,25.24,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 00:40:00,NA,NA,NA,NA,NA,NA,NA,29.44067,26.17007,20.58123,16.39089,15.08508,13.87139,NA,NA,NA,9.519319,121.8377,28.10246,0,0,14.03934,26.87,40.45,39.05,25.38,134.77,10.76,3.4099999999999997,12.67,0,0.66,4.65,14.870000000000001,5.33,1.19,0.844,6.42,11.37,1.2,8.47244,5.969257602000001,14.01549,67604,12.89,25.57,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 00:50:00,NA,NA,NA,NA,NA,NA,NA,29.25295,26.31146,20.27084,16.41241,15.12921,13.78393,NA,NA,NA,9.46559,121.4306,28.23348,0,0,14.0271,26.96,40.44,38.98,25.34,130.72,10.42,3.23,11.93,0,0.43999999999999995,4.6,14.73,5.55,1.19,0.838,6.42,11.44,1.2,8.471801,5.96880739455,13.97011,67605,12.83,25.94,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 01:00:00,NA,NA,NA,NA,NA,NA,NA,29.22576,26.23065,20.08569,16.44787,15.11523,13.71667,NA,NA,NA,9.17029,117.8104,28.31442,0,0,13.92883,26.967,40.49,39.02,25.37,130.55,10.41,4.2,15.689999999999998,0.1100000000000001,0.7699999999999999,4.6,14.71,5.64,1.18,0.835,6.42,11.51,1.2,8.473164,5.969767696200001,13.83644,67606,13.05,26.26,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 01:10:00,NA,NA,NA,NA,NA,NA,NA,29.11971,26.24545,19.83303,16.54934,15.05081,13.66787,NA,NA,NA,9.18237,117.8183,28.24356,0,0,13.88315,27.038,40.48,38.96,25.33,132.6,10.56,4.2,15.68,0.1299999999999999,0.7999999999999999,4.56,14.59,5.8999999999999995,1.18,0.832,6.43,11.61,1.2,8.473754,5.9701833807,13.77551,67607,13.13,26.38,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 01:20:00,NA,NA,NA,NA,NA,NA,NA,29.20345,26.20434,19.65765,16.61224,15.16406,13.6604,NA,NA,NA,8.930399,114.5729,28.23752,0,0,13.86999,27.03,40.48,38.96,25.33,130.16,10.37,4.13,15.419999999999998,0.08000000000000007,0.7400000000000001,4.53,14.5,5.67,1.18,0.831,6.43,11.61,1.2,8.4743,5.970568065,13.77863,67608,13.11,26.35,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 01:30:00,NA,NA,NA,NA,NA,NA,NA,29.26727,26.24938,19.38186,16.72149,15.21588,13.69338,NA,NA,NA,9.052,116.2875,28.31286,0,0,13.95167,27.354,40.5,38.75,25.19,126.71,10.03,3.78,14.08,0.08000000000000007,0.7400000000000001,4.36,13.99,6.62,1.17,0.826,6.43,11.61,1.19,8.473353,5.96990085615,13.85053,67609,13.1,26.21,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 01:40:00,NA,NA,NA,NA,NA,NA,NA,29.24627,26.29995,19.24285,16.90505,15.4479,13.74587,NA,NA,NA,9.04859,116.4427,28.40998,0,0,13.99747,27.524,40.53,38.66,25.13,126.96,10.02,4.13,15.439999999999998,0.20999999999999996,0.87,4.32,13.85,7.35,1.16,0.821,6.42,11.57,1.19,8.473617,5.970086857350001,13.90346,67610,13.11,26.06,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 01:50:00,NA,NA,NA,NA,NA,NA,NA,29.27792,26.412960000000002,19.3757,17.19018,15.64794,13.58804,NA,NA,NA,9.00372,115.9999,28.47598,0,0,13.7751,27.396,40.34,38.58,25.08,128.76,10.19,3.8,14.149999999999999,0.15999999999999992,0.82,4.38,14.040000000000001,7.1499999999999995,1.16,0.817,6.42,11.59,1.19,8.472234,5.9691124647,13.69913,67611,13.09,25.94,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 02:00:00,NA,NA,NA,NA,NA,NA,NA,29.25805,26.37145,19.50115,17.41091,15.69976,13.5454,NA,NA,NA,8.794667,113.3817,28.51373,0,0,13.77206,27.405,40.66,38.88,25.27,131.87,10.43,3.8999999999999995,14.549999999999999,0.15999999999999992,0.82,4.46,14.3,6.58,1.15,0.811,6.43,11.57,1.19,8.474383,5.97062654265,13.66614,67612,13.11,25.84,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 02:10:00,NA,NA,NA,NA,NA,NA,NA,29.22344,26.22402,19.48385,17.62625,15.6202,13.54,NA,NA,NA,9.07921,117.1587,28.56657,0,0,13.74724,27.346,40.58,38.84,25.25,121.62,9.63,4.06,15.16,0,0.66,4.46,14.280000000000001,3.7900000000000005,1.14,0.806,6.42,11.57,1.19,8.472636,5.9693956938,13.63184,67613,13.1,25.78,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 02:20:00,NA,NA,NA,NA,NA,NA,NA,29.20327,26.18322,19.54141,17.76086,15.52029,13.49545,NA,NA,NA,7.909924,102.1175,28.59284,0,0,13.65531,27.324,40.55,38.83,25.24,116.71,9.25,3.23,11.94,0,0.6,4.47,14.33,6.199999999999999,1.14,0.804,6.42,11.57,1.2,8.473841,5.97024467655,13.58038,67614,13.1,25.71,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 02:30:00,NA,NA,NA,NA,NA,NA,NA,29.18817,26.1321,19.6267,17.88391,15.39428,13.55355,NA,NA,NA,8.2044,105.9632,28.61649,0,0,13.72362,27.3,40.53,38.82,25.23,115.83,9.18,3.9699999999999998,14.79,0.1299999999999999,0.7899999999999999,4.48,14.35,5.2299999999999995,1.14,0.804,6.43,11.57,1.2,8.472974,5.9696338317,13.64453,67615,13.09,25.68,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 02:40:00,NA,NA,NA,NA,NA,NA,NA,29.15365,25.95309,19.61788,17.88976,15.05596,13.68295,NA,NA,NA,8.856745,114.3922,28.61836,0,0,13.79251,27.359,40.55,38.8,25.22,115.33,9.13,4.24,15.86,0.1200000000000001,0.7799999999999999,4.49,14.360000000000001,6.55,1.14,0.803,6.42,11.57,1.2,8.473336,5.9698888788,13.78707,67616,13.1,25.69,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 02:50:00,NA,NA,NA,NA,NA,NA,NA,29.13455,25.76586,19.70837,17.81759,14.96511,13.69519,NA,NA,NA,8.943174,115.3939,28.56191,0,0,13.83655,27.18,40.35,38.74,25.18,129.14,10.26,3.67,13.649999999999999,0.09000000000000008,0.7499999999999999,4.57,14.63,7.02,1.13,0.802,6.42,11.55,1.2,8.473098,5.9697211959,13.7846,67617,13.05,25.69,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 03:00:00,NA,NA,NA,NA,NA,NA,NA,29.11624,25.5682,19.77236,17.79501,14.90084,13.66424,NA,NA,NA,9.21873,118.9525,28.56331,0,0,13.8485,26.996,40.15,38.68,25.14,124.39,9.91,4.46,16.7,0.17999999999999994,0.85,4.59,14.68,5.67,1.14,0.802,6.43,11.55,1.2,8.474538,5.970735747900001,13.765319999999999,67618,13.05,25.7,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 03:10:00,NA,NA,NA,NA,NA,NA,NA,29.08438,25.50167,19.90518,17.85787,14.84292,13.61584,NA,NA,NA,9.0601,116.9196,28.57015,0,0,13.88421,26.91,40.01,38.6,25.09,128.28,10.24,4.6,17.25,0.08000000000000007,0.7499999999999999,4.56,14.59,5.6899999999999995,1.13,0.802,6.43,11.54,1.19,8.47348,5.969990334,13.70435,67619,13.07,25.68,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 03:20:00,NA,NA,NA,NA,NA,NA,NA,29.06225,25.39166,20.04318,17.62771,14.81658,13.61285,NA,NA,NA,8.942563,115.4957,28.61603,0,0,13.7695,26.809,39.83,38.5,25.03,121.64,9.729999,3.87,14.41,0.07000000000000006,0.7300000000000001,4.54,14.52,5.79,1.13,0.8,6.43,11.54,1.19,8.474426,5.9706568383,13.72751,67620,13.06,25.66,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 03:30:00,NA,NA,NA,NA,NA,NA,NA,29.04342,25.29592,20.19934,17.50353,14.75061,13.61245,NA,NA,NA,9.06583,117.2195,28.68012,0,0,13.77026,26.807,39.91,38.58,25.08,121.83,9.74,4.24,15.870000000000001,0.040000000000000036,0.7000000000000001,4.55,14.55,6.1,1.13,0.798,6.42,11.53,1.19,8.474475,5.97069136125,13.74225,67621,13.07,25.62,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 03:40:00,NA,NA,NA,NA,NA,NA,NA,29.02603,25.27282,20.40911,17.44482,14.75924,13.65261,NA,NA,NA,8.992486,116.4227,28.7544,0,0,13.79281,26.807,39.82,38.49,25.02,119.21,9.53,4.08,15.23,0.15999999999999992,0.83,4.52,14.46,6.699999999999999,1.13,0.797,6.43,11.53,1.19,8.473806,5.9702200173,13.78313,67622,13.07,25.59,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 03:50:00,NA,NA,NA,NA,NA,NA,NA,28.99377,25.36321,20.61611,17.34921,14.82043,13.68493,NA,NA,NA,9.19213,119.0938,28.79582,0,0,13.81627,26.88,39.97,38.58,25.08,124.5,9.939999,4.08,15.219999999999999,0.10000000000000009,0.7599999999999999,4.51,14.43,6.54,1.13,0.796,6.42,11.52,1.19,8.4794060000000009,5.9741654973000005,13.8421,67623,13.07,25.57,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 04:00:00,NA,NA,NA,NA,NA,NA,NA,28.97802,25.32412,20.81039,17.34246,14.81246,13.77282,NA,NA,NA,9.05361,117.6039,28.94397,0,0,13.88496,26.997,40.04,38.57,25.07,118.52,9.439999,4.47,16.75,0.22999999999999998,0.89,4.49,14.39,7.21,1.12,0.792,6.42,11.53,1.2,8.477091,5.97253446405,13.92255,67624,13.05,25.55,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 04:10:00,NA,NA,NA,NA,NA,NA,NA,28.95092,25.43987,20.93618,17.19482,14.84368,13.78494,NA,NA,NA,8.903858,115.7055,28.96722,0,0,13.95106,27.093,40.15,38.61,25.09,122.19,9.72,4.54,17.02,0.19999999999999996,0.86,4.49,14.39,6.699999999999999,1.12,0.791,6.43,11.52,1.2,8.476132,5.9718588006,13.97389,67625,13.05,25.52,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 04:20:00,NA,NA,NA,NA,NA,NA,NA,28.90756,25.60018,21.03643,17.10781,14.89837,13.85992,NA,NA,NA,8.875946,115.3364,28.9641,0,0,13.98553,27.288,40.27,38.59,25.08,120.73,9.57,4.1,15.309999999999999,0.28,0.9400000000000001,4.45,14.24,6.64,1.11,0.786,6.42,11.51,1.2,8.47519,5.9711951144999995,14.03612,67626,13.06,25.47,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 04:30:00,NA,NA,NA,NA,NA,NA,NA,28.85452,25.72103,21.0628,17.07623,14.98413,13.90212,NA,NA,NA,8.867272,115.1842,28.94444,0,0,14.04189,27.301,40.42,38.72,25.17,118.2,9.37,3.63,13.489999999999998,0.27,0.93,4.37,13.99,6.9399999999999995,1.11,0.782,6.43,11.35,1.2,8.473527,5.970023447850001,14.05681,67627,12.77,25.48,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 04:40:00,NA,NA,NA,NA,NA,NA,NA,28.85549,25.73171,21.10992,16.83319,15.02658,13.92883,NA,NA,NA,8.791083,114.1477,28.92103,0,0,14.06866,27.481,40.39,38.57,25.07,124.27,9.82,4.21,15.75,0.28,0.9400000000000001,4.32,13.85,6.699999999999999,1.1,0.777,6.42,11.23,1.2,8.472966,5.969628195299999,14.05367,67628,12.87,25.64,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 04:50:00,NA,NA,NA,NA,NA,NA,NA,28.83319,25.88043,21.11093,16.83541,15.01742,13.8655,NA,NA,NA,8.814519,114.4275,28.90871,0,0,14.03964,27.638,40.54,38.59,25.09,122.89,9.68,3.84,14.299999999999999,0.3500000000000001,1.0099999999999998,4.26,13.67,6.8999999999999995,1.09,0.772,6.42,11.23,1.19,8.47536,5.971314888,13.97162,67629,12.73,25.82,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 05:00:00,NA,NA,NA,NA,NA,NA,NA,28.80721,25.88745,21.19183,16.77581,14.95925,13.69601,NA,NA,NA,8.917265,115.7142,28.88547,0,0,13.99702,27.968,40.85,38.66,25.13,119.13,9.33,3.77,14.03,0.42999999999999994,1.0899999999999999,3.9800000000000004,12.790000000000001,6.89,1.09,0.771,6.43,11.38,1.19,8.4775,5.972822624999999,13.81583,67630,12.97,25.91,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 05:10:00,NA,NA,NA,NA,NA,NA,NA,28.79052,26.2134,21.21908,16.69815,15.00918,13.63464,NA,NA,NA,8.741721,113.3331,28.83339,0,0,13.86167,28.234,41.01,38.63,25.11,121.8,9.49,3.4699999999999998,12.879999999999999,0.26,0.93,3.7699999999999996,12.13,6.8,1.09,0.773,6.42,11.48,1.19,8.474738,5.9708766579,13.71231,67631,13.03,25.81,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 05:20:00,NA,NA,NA,NA,NA,NA,NA,28.757930000000002,26.29763,21.12673,16.48391,15.05966,13.56414,NA,NA,NA,8.602514,111.5051,28.82155,0,0,13.7916,28.441,41.14,38.6,25.09,119.99,9.32,3.1799999999999997,11.739999999999998,0.15999999999999992,0.82,3.6500000000000004,11.780000000000001,7.069999999999999,1.1,0.775,6.43,11.51,1.19,8.47534,5.971300797,13.66515,67632,13.02,25.61,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 05:30:00,NA,NA,NA,NA,NA,NA,NA,28.734,25.92544,21.11782,16.46292,15.13674,13.57949,NA,NA,NA,8.50434,110.1989,28.80409,0,0,13.79463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.473768,5.9701932444,13.7088,67633,13.01,25.41,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,0,0
BVR,50,2026-07-07 05:40:00,NA,NA,NA,NA,NA,NA,NA,28.71411,25.58788,21.01995,16.34353,15.19564,13.7026,NA,NA,NA,8.602506,111.438,28.78726,0,0,13.8438,28.176,41.04,38.69,25.15,112.18,8.76,3.1599999999999997,11.69,0,0.64,3.62,11.67,6.84,1.1,0.777,6.42,11.51,1.19,8.47485,5.9709555675,13.80884,67634,13.07,25.24,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 05:50:00,NA,NA,NA,NA,NA,NA,NA,28.68188,25.43005,21.00356,16.26626,15.27578,13.68914,NA,NA,NA,8.617815,111.5778,28.75735,0,0,13.84745,28.165,40.77,38.45,24.99,105.56,8.24,3.48,12.91,0,0.66,3.9800000000000004,12.81,7.029999999999999,1.1,0.777,6.43,11.55,1.19,8.473736,5.9701706988000005,13.78527,67635,13.05,25.12,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 06:00:00,NA,NA,NA,NA,NA,NA,NA,28.66241,25.0725,20.85711,16.17102,15.32455,13.62982,NA,NA,NA,8.782058,113.6454,28.72776,0,0,13.81279,28.138,40.88,38.57,25.07,112.77,8.810001,3.76,14,0,0.66,3.7,11.91,7.619999,1.1,0.781,6.43,11.57,1.19,8.475936,5.9717207088,13.73045,67636,13.08,25.08,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 06:10:00,NA,NA,NA,NA,NA,NA,NA,28.62023,24.98455,20.92144,16.16189,15.37759,13.57379,NA,NA,NA,8.779307,113.5591,28.70238,0,0,13.81733,28.152,40.87,38.55,25.06,117.6,9.18,3.83,14.26,0.1499999999999999,0.8099999999999999,3.71,11.950000000000001,8.14,1.11,0.782,6.42,11.57,1.19,8.478929,5.973829426950001,13.72214,67637,13.11,25.16,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 06:20:00,NA,NA,NA,NA,NA,NA,NA,28.59484,25.07693,21.04812,16.17056,15.43005,13.60485,NA,NA,NA,8.756503,113.1873,28.66362,0,0,13.81491,28.223,40.73,38.37,24.94,117.01,9.12,4.87,18.31,0.49,1.1600000000000001,3.63,11.71,11.82,1.11,0.784,6.42,11.58,1.19,8.480858,5.9751885039,13.72371,67638,13.12,25.54,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 06:30:00,NA,NA,NA,NA,NA,NA,NA,28.55987,25.27029,21.03228,16.35662,15.49337,13.58966,NA,NA,NA,8.763492,113.2321,28.64075,0,0,13.77282,28.43,41.09,38.56,25.07,116.05,9.020001,3.7399999999999998,13.91,0.24,0.9,3.34,10.81,10.459999999999999,1.11,0.784,6.43,11.59,1.2,8.478874,5.973790676699999,13.69825,67639,13.14,25.99,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 06:40:00,NA,NA,NA,NA,NA,NA,NA,28.54464,25.63198,21.23184,16.57241,15.54647,13.59939,NA,NA,NA,8.783218,113.4422,28.6182,0,0,13.79388,28.493,41.11,38.53,25.05,116.6,9.05,3.54,13.139999999999999,0.32000000000000006,0.9800000000000001,3.24,10.51,9.75,1.11,0.786,6.42,11.64,1.2,8.479723,5.9743888396500004,13.72091,67640,13.16,26.42,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 06:50:00,NA,NA,NA,NA,NA,NA,NA,28.51922,26.60934,21.28488,16.6007,15.58901,13.60476,NA,NA,NA,8.793022,113.5211,28.5944,0,0,13.78646,28.509,41.08,38.5,25.02,117.29,9.1,3.3099999999999996,12.27,0.26,0.93,3.18,10.31,11.29,1.11,0.787,6.43,11.66,1.2,8.477909,5.97311078595,13.71508,67641,13.22,26.81,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-07-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,28.50598,27.84701,21.3905,16.613,15.62167,13.62963,NA,NA,NA,8.827683,113.966,28.593,0,0,13.77147,28.525,41.13,38.53,25.05,117.65,9.12,2.0999999999999996,7.590000000000001,0,0.45999999999999996,3.15,10.23,6.949999999999999,1.11,0.787,6.42,11.74,1.2,8.480434,5.9748897747,13.73205,67642,13.29,27.23,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
